Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 21:43:26 Notice: Notice (8): Trying to get property 'confirmed' of non-object in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 69]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 69
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:01:06 Notice: Notice (8): Undefined property: App\Policy\BookPolicy::$Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 68]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 68
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:04:55 Notice: Notice (8): Undefined property: App\Policy\BookPolicy::$Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 68]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 68
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:05:06 Notice: Notice (8): Undefined property: App\Policy\BookPolicy::$Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 68]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 68
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:10:17 Notice: Notice (8): Undefined property: App\Policy\BookPolicy::$Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 68]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 68
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:14:28 Notice: Notice (8): Undefined variable: Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 68]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 68
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:16:36 Notice: Notice (8): Undefined variable: Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 69]
Request URL: /books/add
Referer URL: http://localhost/Session_A2021/book_babelio_v0_0_1/
Trace:
Cake\Error\BaseErrorHandler::handleError() - CORE\src\Error\BaseErrorHandler.php, line 188
DebugKit\Plugin::DebugKit\{closure}() - ROOT\vendor\cakephp\debug_kit\src\Plugin.php, line 105
App\Policy\BookPolicy::isConfirm() - APP/Policy\BookPolicy.php, line 69
App\Policy\BookPolicy::canAdd() - APP/Policy\BookPolicy.php, line 25
Authorization\AuthorizationService::performCheck() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 92
Authorization\AuthorizationService::canResult() - ROOT\vendor\cakephp\authorization\src\AuthorizationService.php, line 65
Authorization\IdentityDecorator::canResult() - ROOT\vendor\cakephp\authorization\src\IdentityDecorator.php, line 84
Authorization\Controller\Component\AuthorizationComponent::performCheck() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 140
Authorization\Controller\Component\AuthorizationComponent::canResult() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 117
Authorization\Controller\Component\AuthorizationComponent::authorize() - ROOT\vendor\cakephp\authorization\src\Controller\Component\AuthorizationComponent.php, line 71
App\Controller\BooksController::add() - APP/Controller\BooksController.php, line 63
Cake\Controller\Controller::invokeAction() - CORE\src\Controller\Controller.php, line 531
Cake\Controller\ControllerFactory::invoke() - CORE\src\Controller\ControllerFactory.php, line 149
Cake\Http\BaseApplication::handle() - CORE\src\Http\BaseApplication.php, line 313
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 77
Authorization\Middleware\AuthorizationMiddleware::process() - ROOT\vendor\cakephp\authorization\src\Middleware\AuthorizationMiddleware.php, line 129
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Authentication\Middleware\AuthenticationMiddleware::process() - ROOT\vendor\cakephp\authentication\src\Middleware\AuthenticationMiddleware.php, line 122
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\CsrfProtectionMiddleware::process() - CORE\src\Http\Middleware\CsrfProtectionMiddleware.php, line 169
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Middleware\BodyParserMiddleware::process() - CORE\src\Http\Middleware\BodyParserMiddleware.php, line 159
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\RoutingMiddleware::process() - CORE\src\Routing\Middleware\RoutingMiddleware.php, line 161
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Routing\Middleware\AssetMiddleware::process() - CORE\src\Routing\Middleware\AssetMiddleware.php, line 68
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Error\Middleware\ErrorHandlerMiddleware::process() - CORE\src\Error\Middleware\ErrorHandlerMiddleware.php, line 126
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
DebugKit\Middleware\DebugKitMiddleware::process() - ROOT\vendor\cakephp\debug_kit\src\Middleware\DebugKitMiddleware.php, line 60
Cake\Http\Runner::handle() - CORE\src\Http\Runner.php, line 73
Cake\Http\Runner::run() - CORE\src\Http\Runner.php, line 58
Cake\Http\Server::run() - CORE\src\Http\Server.php, line 90
[main] - ROOT\webroot\index.php, line 40

2021-10-10 22:17:27 Notice: Notice (8): Undefined variable: Users in [C:\Ampps\www\Session_A2021\book_babelio_v0_0_1\src\Policy\BookPolicy.php, line 69]
Request URL: /books/add
